created_at,user.screen_name,user.name,favorite_count,retweet_count,legislator_state,keyword,label_drew,label_taegyoon,label_final,agreement
Mon Jun 22 20:27:50 +0000 2020,Senatorcosta,Senator Jay Costa,4,4,Pennsylvania,experts,0,0,0,1
Mon Aug 14 23:22:38 +0000 2017,TimAsheVT,Tim Ashe,0,1,Vermont,experts,0,0,0,1
Wed Sep 04 02:23:41 +0000 2019,LeeSchoenbeck,Lee Schoenbeck,0,2,South_Dakota,experts,0,0,0,1
Thu Dec 03 22:02:20 +0000 2020,RepDuBois,Michelle DuBois,0,0,Massachusetts,experts,0,0,0,1
Wed Jun 03 13:53:23 +0000 2020,DonnaHowardTX,Donna Howard,20,13,Texas,experts,0,0,0,1
Thu May 21 15:41:59 +0000 2020,SamforGeorgia,Sam Park,10,2,Georgia,experts,0,0,0,1
Mon Sep 21 21:07:12 +0000 2020,ArtFierro79,Art Fierro,0,24,Texas,experts,0,0,0,1
Sun Jan 31 21:00:42 +0000 2021,DrPanMD,Dr. Richard Pan 🇺🇸,56,13,California,@vaccinatecal,1,1,1,1
Mon Feb 01 03:29:14 +0000 2021,DrPanMD,Dr. Richard Pan 🇺🇸,0,12,California,@vaccinatecal,1,1,1,1
Wed Aug 28 16:27:05 +0000 2019,DrPanMD,Dr. Richard Pan,0,2,California,@vaccinatecal,1,1,1,1
Tue Feb 18 03:10:07 +0000 2020,DrPanMD,Dr. Richard Pan,55,14,California,@vaccinatecal,1,1,1,1
Sun Jan 31 16:53:55 +0000 2021,DrPanMD,Dr. Richard Pan 🇺🇸,0,25,California,@vaccinatecal,1,1,1,1
Sat Jun 22 20:01:15 +0000 2019,DrPanMD,Dr. Richard Pan,59,7,California,@vaccinatecal,1,1,1,1
Wed Aug 28 14:04:33 +0000 2019,DrPanMD,Dr. Richard Pan,0,5,California,@vaccinatecal,1,1,1,1
Wed May 22 19:17:26 +0000 2019,DrPanMD,Dr. Richard Pan,85,21,California,@vaccinatecal,1,1,1,1
Wed May 22 20:58:47 +0000 2019,DrPanMD,Dr. Richard Pan,7,3,California,@vaccinatecal,1,1,1,1
Tue Jan 02 15:16:00 +0000 2018,GilBlairLaw,Gil Blair,0,0,Ohio,injury,0,0,0,1
Sat Oct 14 14:59:32 +0000 2017,GraigMeyer,Rep. Graig Meyer,2,0,North_Carolina,injury,0,0,0,1
Mon Aug 17 21:19:47 +0000 2020,JeremyMcPike,Jeremy McPike,163,30,Virginia,injury,0,0,0,1
Mon Apr 06 19:20:03 +0000 2020,RepBSW,Barbara Smith Warner,5,4,Oregon,injury,0,0,0,1
Mon May 04 21:45:13 +0000 2020,mcqueenfornm,Matthew McQueen,0,2,New_Mexico,injury,0,0,0,1
Sun Sep 27 13:45:46 +0000 2020,DrPanMD,Dr. Richard Pan,0,129,California,injury,0,0,0,1
Thu Mar 19 14:44:01 +0000 2020,KyleBiedermann,Kyle Biedermann,4,0,Texas,injury,0,0,0,1
Thu Jun 06 10:14:58 +0000 2019,NCHouseSpeaker,Speaker Tim Moore,9,10,North_Carolina,injury,0,0,0,1
Fri Mar 13 21:40:13 +0000 2020,rattijulia,Julia Ratti,0,5,Nevada,injury,0,0,0,1
Thu May 30 00:18:28 +0000 2019,docpetit_art,Doc Petit,0,4,Connecticut,injury,0,0,0,1
Tue Aug 25 12:44:52 +0000 2020,rebekahwarren,Rebekah Warren,3,0,Michigan,#vaccination,1,1,1,1
Tue Jan 19 21:11:27 +0000 2021,SenLisaBoscola,Senator Lisa Boscola,2,1,Pennsylvania,#vaccination,1,1,1,1
Wed Dec 02 14:05:54 +0000 2020,MindyForMA,Mindy Domb,2,0,Massachusetts,#vaccination,1,1,1,1
Tue Jan 19 17:35:24 +0000 2021,RepHarris,Jordan A. Harris,12,3,Pennsylvania,#vaccination,1,1,1,1
Thu Jan 21 23:10:34 +0000 2021,ChipLaMarca,Chip LaMarca❗️,2,0,Florida,#vaccination,1,1,1,1
Wed Jan 13 22:09:20 +0000 2021,DrPanMD,Dr. Richard Pan 🇺🇸,0,9,California,#vaccination,1,1,1,1
Mon Dec 14 18:05:47 +0000 2020,RepPerryWarren,Rep. Perry Warren,0,0,Pennsylvania,#vaccination,1,1,1,1
Tue Jan 28 22:19:47 +0000 2020,HeatherCarterAZ,Heather Carter AZ,0,2,Arizona,#vaccination,1,1,1,1
Fri Jan 22 20:45:35 +0000 2021,SenTonyWilliams,Anthony H. Williams,0,4,Pennsylvania,#vaccination,1,1,1,1
Wed Jan 27 04:05:41 +0000 2021,juliebrixie,Julie Brixie,0,2,Michigan,#vaccination,1,1,1,1
Tue Jan 14 04:57:15 +0000 2020,WilliamLamberth,William Lamberth,0,1341,Tennessee,calling,0,0,0,1
Mon Jun 03 18:39:15 +0000 2019,jaylivingstone,Jay Livingstone,0,4,Massachusetts,calling,0,0,0,1
Sat Apr 25 02:14:17 +0000 2020,Ash_Kalra,Ash Kalra 🌱,27,5,California,calling,0,0,0,1
Mon Mar 11 22:54:00 +0000 2019,britter,Britt Raybould,1,0,Idaho,calling,0,0,0,1
Fri Apr 27 12:01:50 +0000 2018,Scot23,Scot Turner,0,48,Georgia,calling,0,0,0,1
Fri Sep 20 13:12:18 +0000 2019,kellyflood,Kelly Flood,0,3295,Kentucky,calling,0,0,0,1
Wed Jan 29 16:23:23 +0000 2020,SenatorSeward,James Seward,0,0,New_York,calling,0,0,0,1
Mon Aug 17 16:12:24 +0000 2015,C_Herring,Charniele Herring,2,2,Virginia,calling,0,0,0,1
Mon May 11 14:28:04 +0000 2020,SenatorRobHogg,Rob Hogg,2,1,Iowa,calling,0,0,0,1
Tue Aug 23 23:58:55 +0000 2016,RepDaveWilliams,Rep. Dave Williams,0,920,Colorado,calling,0,0,0,1
Wed Jun 29 19:02:13 +0000 2016,KellyFajardoNM,Kelly Fajardo,2,0,New_Mexico,facebook,0,0,0,1
Fri Sep 16 20:25:24 +0000 2016,tracyehlert,Tracy Ehlert,0,0,Iowa,facebook,0,0,0,1
Mon May 20 13:20:10 +0000 2019,DanFeltesNH,Dan Feltes,0,1,New_Hampshire,facebook,0,0,0,1
Mon Jul 06 16:56:48 +0000 2020,RepWesAllen,Wes Allen,0,0,Alabama,facebook,0,0,0,1
Sun Dec 07 15:50:05 +0000 2014,Jimbealljr,Senator Jim Beall,0,0,California,facebook,0,0,0,1
Thu Jan 17 17:40:53 +0000 2019,AswTimberlake,Britnee Timberlake,2,0,New_Jersey,facebook,0,0,0,1
Mon May 14 13:58:00 +0000 2018,Cassandra4NH,Cassandra Levesque,28,10,New_Hampshire,facebook,0,0,0,1
Tue May 15 17:53:03 +0000 2018,KBennettCARES,Rep. Karen Bennett,0,0,Georgia,facebook,0,0,0,1
Tue May 26 15:19:01 +0000 2020,crystal_quade,Crystal Quade,0,7,Missouri,facebook,0,0,0,1
Mon Sep 09 02:40:18 +0000 2013,SmithForNY,Doug Smith 🇺🇸,0,0,New_York,facebook,0,0,0,1
Tue Oct 24 15:55:04 +0000 2017,SusanLValdes,Susan L. Valdes,6,2,Florida,weeks,0,0,0,1
Sun Nov 10 22:03:04 +0000 2019,gcmitts,Gina Mitten,0,0,Missouri,weeks,0,0,0,1
Tue Dec 15 16:59:25 +0000 2020,saraehoward1,Sara Howard,0,7206,Nebraska,weeks,0,0,0,1
Wed May 20 22:28:50 +0000 2020,SenJanetCruz,Janet Cruz,5,1,Florida,weeks,0,0,0,1
Tue Sep 11 19:54:50 +0000 2018,VoteBobFreeman,Rep. Bob Freeman,2,2,Tennessee,weeks,0,0,0,1
Sun Dec 01 22:30:20 +0000 2019,RCProudie,Raychel Proudie,5,1,Missouri,weeks,0,0,0,1
Fri Apr 10 04:06:06 +0000 2020,NEWTFL,Wengay M. Newton Sr.,0,37373,Florida,weeks,0,0,0,1
Thu Dec 22 17:03:15 +0000 2016,MargaretRansone,Delegate Margaret B. Ransone,0,1,Virginia,weeks,0,0,0,1
Thu Dec 31 03:13:28 +0000 2020,SenMMason,Sen. Monty Mason,0,2809,Virginia,weeks,0,0,0,1
Thu Mar 28 00:33:31 +0000 2019,SenErikaGeiss,State Senator Erika Geiss (SD06),1,1,Michigan,weeks,0,0,0,1
Tue Aug 25 22:24:49 +0000 2020,IamJonSantiago,Jon Santiago,8,2,Massachusetts,promising,0,0,0,1
Wed Mar 04 16:26:25 +0000 2020,PhilSteck,Phil Steck,0,1235,New_York,promising,0,0,0,1
Wed Apr 25 16:08:35 +0000 2018,SteveFenberg,Steve Fenberg,11,8,Colorado,promising,0,0,0,1
Mon Jun 29 19:50:41 +0000 2020,ShevrinJones,Shevrin Jones,1,0,Florida,promising,0,0,0,1
Tue Aug 14 19:01:53 +0000 2018,MarcRPacheco,Sen. Marc R. Pacheco,1,0,Massachusetts,promising,0,0,0,1
Fri Nov 06 18:02:36 +0000 2020,MariManoogian,Mari Manoogian,0,4,Michigan,promising,0,0,0,1
Thu Mar 28 20:42:55 +0000 2019,moodyforelpaso,Joe Moody,0,2,Texas,promising,0,0,0,1
Mon Mar 25 17:59:46 +0000 2013,amiwazlawik,Ami Wazlawik,0,94,Minnesota,promising,0,0,0,1
Sat Jul 30 19:01:17 +0000 2016,ChrisBrownHD20,Chris Brown,0,38,Mississippi,promising,0,0,0,1
Thu Sep 04 16:00:51 +0000 2014,rolandlemar,Roland Lemar,0,4,Connecticut,promising,0,0,0,1
Mon Jul 02 20:47:39 +0000 2018,RepDaveWilliams,Rep. Dave Williams,10,8,Colorado,#copolitics,0,0,0,1
Thu Nov 12 23:16:59 +0000 2015,jessiedanielson,Jessie Danielson,0,1,Colorado,#copolitics,0,0,0,1
Mon Feb 17 18:00:38 +0000 2020,leslieherod,Leslie Herod,20,5,Colorado,#copolitics,0,0,0,1
Wed Oct 18 20:51:48 +0000 2017,PatrickForCO,Rep. Patrick Neville,4,1,Colorado,#copolitics,0,0,0,1
Wed Sep 17 16:43:58 +0000 2014,AlecGarnett,Alec Garnett,0,2,Colorado,#copolitics,0,0,0,1
Mon Mar 09 18:13:00 +0000 2020,EdieHooton,Edie Hooton,0,3,Colorado,#copolitics,0,0,0,1
Mon Jan 18 19:00:38 +0000 2021,skbird77,State Representative Shannon Bird,5,0,Colorado,#copolitics,0,0,0,1
Fri Feb 14 22:42:46 +0000 2020,Dlesgar,Daneya Esgar,27,0,Colorado,#copolitics,0,0,0,1
Wed Jan 08 20:38:10 +0000 2020,Dlesgar,Daneya Esgar,48,5,Colorado,#copolitics,0,0,0,1
Fri Feb 16 03:50:43 +0000 2018,SenRayScott,Ray Scott,0,2,Colorado,#copolitics,0,0,0,1
Sat Jul 23 20:54:27 +0000 2016,RepMaryWolfe,IA State Rep Mary Wolfe,1,0,Iowa,@ap,0,0,0,1
Fri Oct 04 13:42:13 +0000 2019,MPowersNorrell,SC Rep Mandy Powers Norrell,0,1478,South_Carolina,@ap,0,0,0,1
Sat Jun 06 12:20:57 +0000 2020,MaryLehman_D1,Mary A. Lehman,1,0,Maryland,@ap,0,0,0,1
Mon Mar 25 01:42:56 +0000 2019,mgdendekker,Michael DenDekker,0,2,New_York,@ap,0,0,0,1
Tue Jul 07 01:28:14 +0000 2020,G_Stubblefield,Gary Stubblefield,2,0,Arkansas,@ap,0,0,0,1
Sat Feb 08 01:30:43 +0000 2020,JKonfrst,Jennifer Konfrst,2,0,Iowa,@ap,0,0,0,1
Mon Dec 04 22:06:52 +0000 2017,JeanBreaux,Jean Breaux,0,1,Indiana,@ap,0,0,0,1
Wed Feb 14 01:53:02 +0000 2018,Brewer4OK,Rep. Denise Brewer (D),0,0,Oklahoma,@ap,0,0,0,1
Tue Feb 04 18:57:04 +0000 2020,JasonZacharyTN,Rep. Jason Zachary,9,0,Tennessee,@ap,0,0,0,1
Thu Jul 09 17:20:41 +0000 2020,wardports,Gerald W.R. Ward,0,13,New_Hampshire,@ap,0,0,0,1
Wed Sep 18 21:51:40 +0000 2019,bradhoylman,Senator Brad Hoylman,15,4,New_York,vaccine-preventable,1,1,1,1
Sat Apr 27 19:16:30 +0000 2019,DrPanMD,Dr. Richard Pan,0,24,California,vaccine-preventable,1,1,1,1
Sat Apr 13 12:31:01 +0000 2019,SeanAMcCann,Sen. Sean McCann,0,7,Michigan,vaccine-preventable,1,1,1,1
Wed Apr 24 16:23:31 +0000 2019,DrPanMD,Dr. Richard Pan,0,12,California,vaccine-preventable,1,1,1,1
Tue Aug 27 13:59:17 +0000 2019,RepDanFrankel,State Rep. Dan Frankel,3,0,Pennsylvania,vaccine-preventable,1,1,1,1
Tue Mar 03 18:32:52 +0000 2020,senatorduff,"Bob Duff, Senate Majority Leader, CT",0,22,Connecticut,vaccine-preventable,1,1,1,1
Wed Oct 09 01:20:07 +0000 2019,bradhoylman,Senator Brad Hoylman,23,1,New_York,vaccine-preventable,1,1,1,1
Sat Nov 30 22:51:27 +0000 2019,DrPanMD,Dr. Richard Pan,0,13,California,vaccine-preventable,1,1,1,1
Wed May 20 18:24:44 +0000 2020,MindyForMA,Mindy Domb,0,22,Massachusetts,vaccine-preventable,1,1,1,1
Thu Apr 11 15:00:30 +0000 2019,DrPanMD,Dr. Richard Pan,0,9,California,vaccine-preventable,1,1,1,1
Sat May 14 23:25:31 +0000 2016,RandyFrye3,Randy Frye,1,0,Indiana,large,0,0,0,1
Mon Mar 16 19:45:55 +0000 2020,jamescita,Jamescita Peshlakai,0,0,Arizona,large,0,0,0,1
Wed Dec 23 05:43:54 +0000 2020,SenSantarsiero,Steve Santarsiero,0,38,Pennsylvania,large,0,0,0,1
Fri Mar 13 11:43:20 +0000 2020,SenatorHughes,Senator Hughes,0,163759,Pennsylvania,large,0,0,0,1
Wed Jun 12 23:45:08 +0000 2019,BoshartDavisAg,Shelly Boshart Davis,0,10,Oregon,large,0,0,0,1
Sat Jan 21 20:27:10 +0000 2017,RepRutherford,Todd Rutherford,0,2920,South_Carolina,large,0,0,0,1
Tue Jun 02 02:37:29 +0000 2020,JustinBoydAR,Justin Boyd 4 AR,0,9,Arkansas,large,0,0,0,1
Thu Dec 04 21:27:19 +0000 2014,don4georgia,Don Parsons,1,0,Georgia,large,0,0,0,1
Tue Mar 17 23:05:51 +0000 2020,McCluskieforCO,Representative Julie McCluskie,4,0,Colorado,large,0,0,0,1
Thu Nov 01 18:55:28 +0000 2018,ScottDibble,Scott Dibble,0,103,Minnesota,large,0,0,0,1
Thu Sep 03 04:26:26 +0000 2020,MayorGlover,Cedric B. Glover,38,15,Louisiana,illness,0,0,0,1
Thu Oct 22 23:25:04 +0000 2020,ArlandoTeller,Arlando Teller,0,41,Arizona,illness,0,0,0,1
Wed Oct 16 19:05:00 +0000 2019,RepDanFrankel,State Rep. Dan Frankel,2,0,Pennsylvania,illness,0,0,0,1
Fri Nov 08 21:03:11 +0000 2013,SuzanneVailNH,Hon. Suzanne Vail,0,144,New_Hampshire,illness,0,0,0,1
Sun Oct 04 14:00:01 +0000 2020,SenatorMensch,Senator Bob Mensch,2,0,Pennsylvania,illness,0,0,0,1
Tue Oct 01 13:11:47 +0000 2019,RepBrianKing,Rep. Brian S. King,0,6,Utah,illness,0,0,0,1
Sat Jan 07 02:36:28 +0000 2017,ChrisMarkeyRep,Christopher Markey,5,2,Massachusetts,illness,0,0,0,1
Fri May 01 01:23:50 +0000 2020,RepDittrich,Rep. Barbara Dittrich,3,0,Wisconsin,illness,0,0,0,1
Thu Feb 06 03:36:11 +0000 2020,5boymom,kimberly moser,0,3,Kentucky,illness,0,0,0,1
Mon Nov 26 23:49:37 +0000 2018,campbellh26,Chris Campbell,0,674,Indiana,illness,0,0,0,1
Wed Nov 07 06:28:53 +0000 2012,raymonddehn,Raymond Dehn,0,0,Minnesota,race,0,0,0,1
Thu Jul 04 15:32:45 +0000 2019,GregReed21234,Greg Reed,0,8,Alabama,race,0,0,0,1
Wed Nov 11 08:44:15 +0000 2020,RichardHPOE,Richard Martinez,0,2886,New_Mexico,race,0,0,0,1
Thu Oct 19 17:36:14 +0000 2017,shelly_simonds,Shelly Simonds,9,5,Virginia,race,0,0,0,1
Wed Oct 08 16:56:24 +0000 2014,FieldsZack,Zack Fields,0,1,Alaska,race,0,0,0,1
Tue Mar 20 15:26:31 +0000 2018,BillMcCamley,Bill McCamley,6,2,New_Mexico,race,0,0,0,1
Wed Sep 27 19:51:17 +0000 2017,SenFrankNiceley,Sen. Frank Niceley,7,0,Tennessee,race,0,0,0,1
Mon Sep 21 20:24:18 +0000 2015,BrewerForVa,Emily Brewer,0,177,Virginia,race,0,0,0,1
Mon Nov 25 06:43:38 +0000 2019,Biaggi4NY,Alessandra Biaggi,30,2,New_York,race,0,0,0,1
Mon Nov 02 23:47:22 +0000 2020,LisaMBel88,Delegate Lisa Belcastro,0,3,Maryland,race,0,0,0,1
Thu Feb 13 14:12:59 +0000 2020,MikeWReilly,Michael Reilly,7,3,New_York,ny,0,0,0,1
Tue Sep 22 16:44:13 +0000 2020,bradhoylman,Senator Brad Hoylman,0,5,New_York,ny,0,0,0,1
Wed Oct 11 20:38:00 +0000 2017,DonnaLupardo,Donna Lupardo,4,2,New_York,ny,0,0,0,1
Tue Aug 11 13:00:35 +0000 2020,senatorjen,Jen Jordan,0,3,Georgia,ny,0,0,0,1
Tue Jan 05 19:55:05 +0000 2021,yuhline,Yuh-Line Niou,12,2,New_York,ny,0,0,0,1
Sat Oct 06 03:48:27 +0000 2018,judygriffinny,Judy Griffin,0,7,New_York,ny,0,0,0,1
Sat Mar 28 16:54:02 +0000 2020,NYSenatorRivera,Gustavo Rivera,0,3,New_York,ny,0,0,0,1
Thu Apr 09 19:24:23 +0000 2020,bradhoylman,Senator Brad Hoylman,14,2,New_York,ny,0,0,0,1
Mon Apr 13 14:06:31 +0000 2020,donderoloopnv,Senator Marilyn Dondero Loop,1,0,Nevada,ny,0,0,0,1
Tue Sep 17 13:37:38 +0000 2019,hellhowl,Janet Howell,0,0,Virginia,ny,0,0,0,1
Fri Mar 15 20:37:31 +0000 2019,CedricHaydenOR,Cedric Hayden,0,2,Oregon,#hb3063,0,0,0,1
Wed Apr 24 03:45:53 +0000 2019,CheriHeltOR,Cheri Helt,34,5,Oregon,#hb3063,1,1,1,1
Sat May 11 00:54:35 +0000 2019,EWReschke,E. Werner Reschke 🇺🇸,0,45,Oregon,#hb3063,0,0,0,1
Fri Mar 08 03:51:35 +0000 2019,CheriHeltOR,Cheri Helt,9,1,Oregon,#hb3063,1,1,1,1
Fri Mar 29 01:19:06 +0000 2019,CheriHeltOR,Cheri Helt,4,0,Oregon,#hb3063,1,1,1,1
Fri Mar 15 00:10:31 +0000 2019,DenycBoles,Denyc Boles,101,36,Oregon,#hb3063,0,0,0,1
Sun May 12 23:59:07 +0000 2019,DennisLinthicum,Dennis Linthicum,0,6,Oregon,#hb3063,0,0,0,1
Wed May 22 23:46:55 +0000 2019,EWReschke,E. Werner Reschke 🇺🇸,8,2,Oregon,#hb3063,0,0,0,1
Fri Mar 29 01:17:39 +0000 2019,CheriHeltOR,Cheri Helt,13,4,Oregon,#hb3063,0,0,0,1
Wed Nov 08 06:21:50 +0000 2017,alissakg,Alissa Keny-Guyer,6,4,Oregon,#orpol,0,0,0,1
Tue Dec 17 05:46:07 +0000 2013,michaeldembrow,Sen. Michael Dembrow,0,0,Oregon,#orpol,0,0,0,1
Thu Feb 14 05:12:34 +0000 2019,TinaKotek,Tina Kotek,0,8,Oregon,#orpol,0,0,0,1
Wed Jun 27 22:24:32 +0000 2018,ESHforOregon,Sen. Steiner Hayward,0,5,Oregon,#orpol,0,0,0,1
Sat Feb 25 02:43:42 +0000 2017,karin_power,Karin Power,0,14,Oregon,#orpol,0,0,0,1
Tue Jun 25 21:33:04 +0000 2019,duckwilde,Marty Wilde,0,5,Oregon,#orpol,0,0,0,1
Fri Mar 02 00:58:38 +0000 2018,AndreaRSalinas,Andrea Salinas,0,9,Oregon,#orpol,0,0,0,1
Sat Mar 28 18:08:39 +0000 2020,juliefahey,Rep. Julie Fahey,2,0,Oregon,#orpol,0,0,0,1
Wed Nov 07 19:51:51 +0000 2018,karin_power,Karin Power,2,0,Oregon,#orpol,0,0,0,1
Thu Mar 21 05:47:00 +0000 2019,SollmanJaneen,Janeen Sollman,8,0,Oregon,#orpol,0,0,0,1
Wed Jun 17 02:41:53 +0000 2020,CheriHeltOR,Cheri Helt,3,0,Oregon,#orleg,0,0,0,1
Thu Nov 15 23:19:35 +0000 2018,TinaKotek,Tina Kotek,34,4,Oregon,#orleg,0,0,0,1
Sun Feb 02 21:29:09 +0000 2020,ShemiaForOregon,Shemia Fagan for OR Secretary of State,0,19,Oregon,#orleg,0,0,0,1
Thu Dec 05 17:48:08 +0000 2019,BillPostOregon,Bill Post 🏝,9,5,Oregon,#orleg,0,0,0,1
Wed Jul 29 00:18:50 +0000 2020,CheriHeltOR,Cheri Helt,2,0,Oregon,#orleg,0,0,0,1
Tue Feb 26 20:36:56 +0000 2019,SenSaraGelser,Sara Gelser,18,2,Oregon,#orleg,0,0,0,1
Mon Mar 04 04:05:29 +0000 2019,dbonham31,Daniel Bonham,19,8,Oregon,#orleg,0,0,0,1
Fri Feb 20 20:11:52 +0000 2015,RobNosse,Rob Nosse,0,1,Oregon,#orleg,0,0,0,1
Wed Jan 23 16:16:11 +0000 2019,RepBSW,Barbara Smith Warner,4,0,Oregon,#orleg,0,0,0,1
Sat Feb 23 03:03:09 +0000 2019,EWReschke,E. Werner Reschke 🇺🇸,3,3,Oregon,#orleg,0,0,0,1
Wed Apr 15 01:38:04 +0000 2020,yarbro,Jeff Yarbro,0,205,Tennessee,desperately,0,0,0,1
Thu Jul 25 21:14:25 +0000 2019,SuzanneVailNH,Hon. Suzanne Vail,0,18,New_Hampshire,desperately,0,0,0,1
Fri Jan 31 16:01:40 +0000 2020,DanHuberty,Dan Huberty,7,1,Texas,desperately,0,0,0,1
Wed Jan 06 21:26:36 +0000 2021,Evan_Low,Evan Low,26,7,California,desperately,0,0,0,1
Wed Jan 08 14:33:17 +0000 2020,MikeWChip,MikeWChip,2,0,Rhode_Island,desperately,0,0,0,1
Thu Jun 04 20:05:29 +0000 2020,MiaforSC,Mia McLeod,17,6,South_Carolina,desperately,0,0,0,1
Mon Apr 20 12:05:21 +0000 2020,SamuelWBell,Sam Bell,0,3,Rhode_Island,desperately,0,0,0,1
Mon Aug 03 18:29:05 +0000 2020,TomAbinanti,Assemblyman Abinanti,0,0,New_York,desperately,0,0,0,1
Sun Aug 30 20:51:13 +0000 2020,SenFrankNiceley,Sen. Frank Niceley,5,4,Tennessee,desperately,0,0,0,1
Fri Jan 31 13:38:48 +0000 2020,MaryBorenSD16,Senator Vote Louder Mary 🗳 ✏️ 🇺🇸,0,14,Oklahoma,desperately,0,0,0,1
Sun Sep 27 17:31:26 +0000 2020,SenatorRobHogg,Rob Hogg,5,0,Iowa,tests,0,0,0,1
Sat Oct 03 22:33:45 +0000 2020,SenatorRobHogg,Rob Hogg,5,0,Iowa,tests,0,0,0,1
Sat May 16 22:29:54 +0000 2020,NathanBallentin,Nathan Ballentine,0,5,South_Carolina,tests,0,0,0,1
Tue May 05 14:14:12 +0000 2020,SaraLove4MD,SaraLove4MD,0,48,Maryland,tests,0,0,0,1
Tue Sep 15 16:16:39 +0000 2020,SenatorRobHogg,Rob Hogg,2,0,Iowa,tests,0,0,0,1
Thu Sep 24 22:19:18 +0000 2020,SenatorRobHogg,Rob Hogg,8,1,Iowa,tests,0,0,0,1
Mon Jun 15 16:38:34 +0000 2020,MatMuratore,Mathew Muratore,1,3,Massachusetts,tests,0,0,0,1
Mon Apr 27 20:35:27 +0000 2020,Story4CO,Tammy Story,0,16,Colorado,tests,0,0,0,1
Sat Dec 08 16:18:00 +0000 2012,erekbarron,Erek L. Barron,0,2,Maryland,tests,0,0,0,1
Wed Mar 11 21:58:53 +0000 2020,ChristyClarkNC,Christy Clark,2,1,North_Carolina,tests,0,0,0,1
Tue Jun 09 00:46:21 +0000 2020,SenJohnYudichak,Sen. John Yudichak,0,1,Pennsylvania,@pahealthdept,0,0,0,1
Wed Apr 08 15:53:22 +0000 2020,Senatorcosta,Senator Jay Costa,18,12,Pennsylvania,@pahealthdept,0,0,0,1
Fri Mar 13 21:34:13 +0000 2020,AdamRavenstahl,Adam Ravenstahl,0,16,Pennsylvania,@pahealthdept,0,0,0,1
Sun Mar 15 15:04:26 +0000 2020,AdamRavenstahl,Adam Ravenstahl,0,103,Pennsylvania,@pahealthdept,0,0,0,1
Sat Aug 08 01:02:41 +0000 2020,wgregrothman,Greg Rothman,0,16,Pennsylvania,@pahealthdept,0,0,0,1
Mon Mar 21 18:12:23 +0000 2016,senatorscavello,Sen. Mario Scavello,3,3,Pennsylvania,@pahealthdept,0,0,0,1
Mon Apr 06 19:24:06 +0000 2020,ScottFMartin,Senator Scott Martin,0,1,Pennsylvania,@pahealthdept,0,0,0,1
Tue Mar 24 23:38:11 +0000 2020,ScottFMartin,Senator Scott Martin,0,1,Pennsylvania,@pahealthdept,0,0,0,1
Thu Nov 19 21:48:27 +0000 2020,RepMcClinton,Joanna McClinton,0,2,Pennsylvania,@pahealthdept,0,0,0,1
Thu Apr 23 17:30:00 +0000 2020,RepBenSanchez,Rep Ben Sanchez,0,0,Pennsylvania,@pahealthdept,0,0,0,1
Thu Oct 08 14:32:10 +0000 2020,JuliaKirt,Julia Kirt,0,5,Oklahoma,tested,0,0,0,1
Mon Oct 05 12:29:09 +0000 2020,MindyForMA,Mindy Domb,8,1,Massachusetts,tested,0,0,0,1
Tue Apr 28 18:20:46 +0000 2020,GCobbHunter,Gilda Cobb-Hunter,0,11,South_Carolina,tested,0,0,0,1
Mon Nov 30 19:22:29 +0000 2020,RepWalle,Armando Walle,0,3,Texas,tested,0,0,0,1
Wed Mar 13 17:18:33 +0000 2019,RepScottHolcomb,Scott Holcomb,12,3,Georgia,tested,0,0,0,1
Mon Aug 17 19:39:42 +0000 2020,WesBreckenridge,Wes Breckenridge,0,0,Iowa,tested,0,0,0,1
Fri Oct 02 16:18:07 +0000 2020,MattforMichigan,Matt Koleszar,16,8,Michigan,tested,0,0,0,1
Sun Mar 15 15:56:23 +0000 2020,ScottFMartin,Senator Scott Martin,0,227,Pennsylvania,tested,0,0,0,1
Mon Mar 30 23:56:46 +0000 2020,AsmKamlagerDove,Sydney Kamlager,23,10,California,tested,0,0,0,1
Wed Mar 18 21:39:47 +0000 2020,AthenaSalman,Rep. Athena Salman,0,33,Arizona,tested,0,0,0,1
Tue Apr 14 21:29:52 +0000 2020,TimothyHorrigan,Timothy Horrigan,0,0,New_Hampshire,normal,0,0,0,1
Thu Dec 03 00:58:53 +0000 2015,reptricia,Tricia FarleyBouvier,0,49,Massachusetts,normal,0,0,0,1
Wed Jan 27 17:25:30 +0000 2021,PedersenJamie,Jamie Pedersen,0,108,Washington,normal,0,0,0,1
Tue Nov 03 21:16:59 +0000 2020,mwilsonGA,Matthew Wilson,62,39,Georgia,normal,0,0,0,1
Tue May 29 16:47:56 +0000 2018,CecilBrockman,Cecil Brockman,1,0,North_Carolina,normal,0,0,0,1
Sun Apr 22 19:24:45 +0000 2018,2_Shay,Antonio Parkinson,2,1,Tennessee,normal,0,0,0,1
Wed May 02 17:57:34 +0000 2018,lauriejinkins2,Laurie Jinkins,0,7777,Washington,normal,0,0,0,1
Tue Dec 31 21:42:00 +0000 2019,mcqueenfornm,Matthew McQueen,0,568,New_Mexico,normal,0,0,0,1
Wed Dec 09 14:23:45 +0000 2020,JimHamiltonHD61,Jim Hamilton,0,30,Montana,normal,0,0,0,1
Thu Aug 03 03:36:26 +0000 2017,AndyManar,Andy Manar,3,0,Illinois,normal,0,0,0,1
Thu Sep 17 17:00:12 +0000 2020,SenatorParker,Senator Kevin Parker,0,1,New_York,ppe,0,0,0,1
